Facts: Value;Indicators: Key;Indicators: Name;Indicators: Description;Indicators: Full Name;Date;Time Period;Regions: Key;Regions: Code;Regions: Name
2.5293610379443665E-2;239;400 activites de sante et action sociale;;Taux de croissance annuel du PIB par Branche\400 activites de sante et action sociale;1989-01-01 00:00:00;Annual;16754916;;Senegal
1.9838707119973931E-2;239;400 activites de sante et action sociale;;Taux de croissance annuel du PIB par Branche\400 activites de sante et action sociale;1990-01-01 00:00:00;Annual;16754916;;Senegal
1.9118867204739765E-2;239;400 activites de sante et action sociale;;Taux de croissance annuel du PIB par Branche\400 activites de sante et action sociale;1991-01-01 00:00:00;Annual;16754916;;Senegal
0;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1980-01-01 00:00:00;Annual;16754916;;Senegal
0.1076090853838072;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1981-01-01 00:00:00;Annual;16754916;;Senegal
-4.1207053059020504E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1982-01-01 00:00:00;Annual;16754916;;Senegal
-6.6437481818591992E-3;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1983-01-01 00:00:00;Annual;16754916;;Senegal
-1.2696931081826346E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1984-01-01 00:00:00;Annual;16754916;;Senegal
2.8670264031833481E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1985-01-01 00:00:00;Annual;16754916;;Senegal
1.1585893411109938E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2010-01-01 00:00:00;Annual;16754916;;Senegal
0.01481247655425344;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2011-01-01 00:00:00;Annual;16754916;;Senegal
1.6197171237426256E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2012-01-01 00:00:00;Annual;16754916;;Senegal
1.8559144996672439E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2004-01-01 00:00:00;Annual;16754916;;Senegal
4.9445837656363567E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2005-01-01 00:00:00;Annual;16754916;;Senegal
2.7193818714985607E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2006-01-01 00:00:00;Annual;16754916;;Senegal
4.7568378314553961E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2007-01-01 00:00:00;Annual;16754916;;Senegal
7.7056493085079225E-3;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2008-01-01 00:00:00;Annual;16754916;;Senegal
5.8415378864105083E-3;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2009-01-01 00:00:00;Annual;16754916;;Senegal
0.11737317541091974;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1998-01-01 00:00:00;Annual;16754916;;Senegal
0.03604304895614896;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1999-01-01 00:00:00;Annual;16754916;;Senegal
8.4162415463867601E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2000-01-01 00:00:00;Annual;16754916;;Senegal
-3.9246453203166443E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2001-01-01 00:00:00;Annual;16754916;;Senegal
0.10716474476648252;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2002-01-01 00:00:00;Annual;16754916;;Senegal
6.0837994590953626E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;2003-01-01 00:00:00;Annual;16754916;;Senegal
2.8411271021203888E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1992-01-01 00:00:00;Annual;16754916;;Senegal
-0.05447137253312595;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1993-01-01 00:00:00;Annual;16754916;;Senegal
0.10941518945541429;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1994-01-01 00:00:00;Annual;16754916;;Senegal
1.9638595993188623E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1995-01-01 00:00:00;Annual;16754916;;Senegal
-0.06426455831686706;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1996-01-01 00:00:00;Annual;16754916;;Senegal
9.9553360396710477E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1997-01-01 00:00:00;Annual;16754916;;Senegal
1.5444134154993794E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1986-01-01 00:00:00;Annual;16754916;;Senegal
3.1469400734482456E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1987-01-01 00:00:00;Annual;16754916;;Senegal
2.2190086059886927E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1988-01-01 00:00:00;Annual;16754916;;Senegal
3.1615509235667139E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1989-01-01 00:00:00;Annual;16754916;;Senegal
5.8707166966699864E-2;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1990-01-01 00:00:00;Annual;16754916;;Senegal
-0.01734201837456617;243;410 activites à caractere collectif ou personnel;;Taux de croissance annuel du PIB par Branche\410 activites à caractere collectif ou personnel;1991-01-01 00:00:00;Annual;16754916;;Senegal
0;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1980-01-01 00:00:00;Annual;16754916;;Senegal
0.12544922536277925;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1981-01-01 00:00:00;Annual;16754916;;Senegal
-2.9348853590302149E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1982-01-01 00:00:00;Annual;16754916;;Senegal
0.11211426060212104;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1983-01-01 00:00:00;Annual;16754916;;Senegal
-0.02471508981026227;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1984-01-01 00:00:00;Annual;16754916;;Senegal
0.15959571645920745;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1985-01-01 00:00:00;Annual;16754916;;Senegal
1.5274533315048577E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2010-01-01 00:00:00;Annual;16754916;;Senegal
0.15371929457858502;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2011-01-01 00:00:00;Annual;16754916;;Senegal
0.13325188212731343;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2012-01-01 00:00:00;Annual;16754916;;Senegal
0.13228629529831104;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2004-01-01 00:00:00;Annual;16754916;;Senegal
0.08293382652735648;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2005-01-01 00:00:00;Annual;16754916;;Senegal
7.6366910037958924E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2006-01-01 00:00:00;Annual;16754916;;Senegal
4.7063182435725937E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2007-01-01 00:00:00;Annual;16754916;;Senegal
0.17778268115874241;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2008-01-01 00:00:00;Annual;16754916;;Senegal
-3.0444086901260103E-3;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2009-01-01 00:00:00;Annual;16754916;;Senegal
0.18004775985321086;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1998-01-01 00:00:00;Annual;16754916;;Senegal
-0.16524793967567741;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1999-01-01 00:00:00;Annual;16754916;;Senegal
6.6497089152049993E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2000-01-01 00:00:00;Annual;16754916;;Senegal
0.20702590383243225;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2001-01-01 00:00:00;Annual;16754916;;Senegal
1.7301347327316252E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2002-01-01 00:00:00;Annual;16754916;;Senegal
-2.8038462094215566E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;2003-01-01 00:00:00;Annual;16754916;;Senegal
5.6974464444083717E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1992-01-01 00:00:00;Annual;16754916;;Senegal
-3.0836588194399162E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1993-01-01 00:00:00;Annual;16754916;;Senegal
-1.4990803142444387E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1994-01-01 00:00:00;Annual;16754916;;Senegal
2.4114854920171958E-3;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1995-01-01 00:00:00;Annual;16754916;;Senegal
4.4314007687282775E-3;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1996-01-01 00:00:00;Annual;16754916;;Senegal
0.10311666774503725;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1997-01-01 00:00:00;Annual;16754916;;Senegal
8.8364703763662789E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1986-01-01 00:00:00;Annual;16754916;;Senegal
9.2768618900302746E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1987-01-01 00:00:00;Annual;16754916;;Senegal
8.9848010720884552E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1988-01-01 00:00:00;Annual;16754916;;Senegal
0.10421624446261846;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1989-01-01 00:00:00;Annual;16754916;;Senegal
-0.18552071362294142;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1990-01-01 00:00:00;Annual;16754916;;Senegal
1.9557383230580649E-2;247;420 Services d'intermédiation financière i. m.;;Taux de croissance annuel du PIB par Branche\420 Services d'intermédiation financière i. m.;1991-01-01 00:00:00;Annual;16754916;;Senegal
0;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1980-01-01 00:00:00;Annual;16754916;;Senegal
5.0695164361335587E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1981-01-01 00:00:00;Annual;16754916;;Senegal
7.8430646276012483E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1982-01-01 00:00:00;Annual;16754916;;Senegal
-5.3263927209866391E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1983-01-01 00:00:00;Annual;16754916;;Senegal
3.7457643598995505E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1984-01-01 00:00:00;Annual;16754916;;Senegal
3.2834706935067182E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1985-01-01 00:00:00;Annual;16754916;;Senegal
4.1811719879987441E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2010-01-01 00:00:00;Annual;16754916;;Senegal
1.7181785040408792E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2011-01-01 00:00:00;Annual;16754916;;Senegal
3.3481752597390058E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2012-01-01 00:00:00;Annual;16754916;;Senegal
5.8830673109670384E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2004-01-01 00:00:00;Annual;16754916;;Senegal
5.6226068565952358E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2005-01-01 00:00:00;Annual;16754916;;Senegal
2.4615702545890406E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2006-01-01 00:00:00;Annual;16754916;;Senegal
4.9384850828453342E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2007-01-01 00:00:00;Annual;16754916;;Senegal
3.6825244122562273E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2008-01-01 00:00:00;Annual;16754916;;Senegal
2.4231759106277728E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2009-01-01 00:00:00;Annual;16754916;;Senegal
5.8986725624246006E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1998-01-01 00:00:00;Annual;16754916;;Senegal
6.3471157958959079E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1999-01-01 00:00:00;Annual;16754916;;Senegal
3.1989880356198208E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2000-01-01 00:00:00;Annual;16754916;;Senegal
4.5809164418519899E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2001-01-01 00:00:00;Annual;16754916;;Senegal
6.548036474648411E-3;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2002-01-01 00:00:00;Annual;16754916;;Senegal
6.6708401646720095E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;2003-01-01 00:00:00;Annual;16754916;;Senegal
1.2426472280019141E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1992-01-01 00:00:00;Annual;16754916;;Senegal
1.3007804065731543E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1993-01-01 00:00:00;Annual;16754916;;Senegal
-1.7328658450643797E-4;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1994-01-01 00:00:00;Annual;16754916;;Senegal
5.3634728882507199E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1995-01-01 00:00:00;Annual;16754916;;Senegal
2.0121251126955286E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1996-01-01 00:00:00;Annual;16754916;;Senegal
3.1240332820962724E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1997-01-01 00:00:00;Annual;16754916;;Senegal
0.03113339714842378;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1986-01-01 00:00:00;Annual;16754916;;Senegal
6.0943745875018607E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1987-01-01 00:00:00;Annual;16754916;;Senegal
-5.9243100165612406E-3;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1988-01-01 00:00:00;Annual;16754916;;Senegal
3.9778560851060574E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1989-01-01 00:00:00;Annual;16754916;;Senegal
-6.7563815073620193E-3;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1990-01-01 00:00:00;Annual;16754916;;Senegal
2.5558254387108015E-2;319;PIB;;Taux de croissance annuel du PIB par Branche\PIB;1991-01-01 00:00:00;Annual;16754916;;Senegal
0;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1980-01-01 00:00:00;Annual;16754916;;Senegal
0.13355709419774042;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1981-01-01 00:00:00;Annual;16754916;;Senegal
7.4723808127590718E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1982-01-01 00:00:00;Annual;16754916;;Senegal
-0.22556780132326237;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1983-01-01 00:00:00;Annual;16754916;;Senegal
0.11475767724992325;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1984-01-01 00:00:00;Annual;16754916;;Senegal
0.16191457882321636;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1985-01-01 00:00:00;Annual;16754916;;Senegal
5.8897454239559943E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2010-01-01 00:00:00;Annual;16754916;;Senegal
-0.13070694346858636;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2011-01-01 00:00:00;Annual;16754916;;Senegal
8.8601455195264966E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2012-01-01 00:00:00;Annual;16754916;;Senegal
2.7120663085946406E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2004-01-01 00:00:00;Annual;16754916;;Senegal
8.4564767911210925E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2005-01-01 00:00:00;Annual;16754916;;Senegal
-8.9380703477236256E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2006-01-01 00:00:00;Annual;16754916;;Senegal
-5.8249591503137133E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2007-01-01 00:00:00;Annual;16754916;;Senegal
0.18511163452501944;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2008-01-01 00:00:00;Annual;16754916;;Senegal
0.15094232952404729;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2009-01-01 00:00:00;Annual;16754916;;Senegal
9.554008107997003E-3;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1998-01-01 00:00:00;Annual;16754916;;Senegal
0.13682592334533572;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1999-01-01 00:00:00;Annual;16754916;;Senegal
2.1092657057123265E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2000-01-01 00:00:00;Annual;16754916;;Senegal
4.7979721187010327E-3;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2001-01-01 00:00:00;Annual;16754916;;Senegal
-0.20012706245581735;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2002-01-01 00:00:00;Annual;16754916;;Senegal
0.17479223592428883;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;2003-01-01 00:00:00;Annual;16754916;;Senegal
-5.0075675978124345E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1992-01-01 00:00:00;Annual;16754916;;Senegal
6.6716386478582468E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1993-01-01 00:00:00;Annual;16754916;;Senegal
-3.1494535231904042E-3;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1994-01-01 00:00:00;Annual;16754916;;Senegal
8.8120075679307019E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1995-01-01 00:00:00;Annual;16754916;;Senegal
-2.5165258791369549E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1996-01-01 00:00:00;Annual;16754916;;Senegal
-1.1526991122363217E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1997-01-01 00:00:00;Annual;16754916;;Senegal
4.6980315355062086E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1986-01-01 00:00:00;Annual;16754916;;Senegal
5.1787955529723151E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1987-01-01 00:00:00;Annual;16754916;;Senegal
-0.13239309930166798;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1988-01-01 00:00:00;Annual;16754916;;Senegal
0.12033317801774035;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1989-01-01 00:00:00;Annual;16754916;;Senegal
-8.9501330147236713E-2;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1990-01-01 00:00:00;Annual;16754916;;Senegal
0.05833424581581248;49;Secteur primaire;;Taux de croissance annuel du PIB par Branche\Secteur primaire;1991-01-01 00:00:00;Annual;16754916;;Senegal
0;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1980-01-01 00:00:00;Annual;16754916;;Senegal
4.8702271652764528E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1981-01-01 00:00:00;Annual;16754916;;Senegal
6.4514971957853495E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1982-01-01 00:00:00;Annual;16754916;;Senegal
-2.2656358860160597E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1983-01-01 00:00:00;Annual;16754916;;Senegal
4.1061075783501932E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1984-01-01 00:00:00;Annual;16754916;;Senegal
7.4750988527707563E-3;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1985-01-01 00:00:00;Annual;16754916;;Senegal
3.6223823583846126E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2010-01-01 00:00:00;Annual;16754916;;Senegal
5.8263055546485587E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2011-01-01 00:00:00;Annual;16754916;;Senegal
0.01687054670228294;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2012-01-01 00:00:00;Annual;16754916;;Senegal
6.0127753332623213E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2004-01-01 00:00:00;Annual;16754916;;Senegal
3.7550715273448665E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2005-01-01 00:00:00;Annual;16754916;;Senegal
1.3823013648831983E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2006-01-01 00:00:00;Annual;16754916;;Senegal
7.1155473356874888E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2007-01-01 00:00:00;Annual;16754916;;Senegal
-1.2170712643372772E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2008-01-01 00:00:00;Annual;16754916;;Senegal
1.6974567136703422E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2009-01-01 00:00:00;Annual;16754916;;Senegal
7.5972732056871717E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1998-01-01 00:00:00;Annual;16754916;;Senegal
9.9029377034167698E-3;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1999-01-01 00:00:00;Annual;16754916;;Senegal
4.6927561288563124E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2000-01-01 00:00:00;Annual;16754916;;Senegal
5.9623643734009413E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2001-01-01 00:00:00;Annual;16754916;;Senegal
5.3355227228023328E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2002-01-01 00:00:00;Annual;16754916;;Senegal
3.6169302726999364E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;2003-01-01 00:00:00;Annual;16754916;;Senegal
6.7694699934182534E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1992-01-01 00:00:00;Annual;16754916;;Senegal
-7.569856900762062E-4;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1993-01-01 00:00:00;Annual;16754916;;Senegal
1.6536642472364305E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1994-01-01 00:00:00;Annual;16754916;;Senegal
5.6479406682119926E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1995-01-01 00:00:00;Annual;16754916;;Senegal
4.0394731310895216E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1996-01-01 00:00:00;Annual;16754916;;Senegal
4.3986569015912247E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1997-01-01 00:00:00;Annual;16754916;;Senegal
3.9615819352763371E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1986-01-01 00:00:00;Annual;16754916;;Senegal
0.10629652678107693;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1987-01-01 00:00:00;Annual;16754916;;Senegal
7.697118925235058E-3;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1988-01-01 00:00:00;Annual;16754916;;Senegal
-2.3903811794289131E-3;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1989-01-01 00:00:00;Annual;16754916;;Senegal
3.0008389424430515E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1990-01-01 00:00:00;Annual;16754916;;Senegal
3.3026870518761076E-2;53;Secteur secondaire;;Taux de croissance annuel du PIB par Branche\Secteur secondaire;1991-01-01 00:00:00;Annual;16754916;;Senegal
